,AGENT COLOR,OUTCOME,N STEPS,AGENT PIECES,OPPONENT PIECES,EPISODE,pawn,horse,knight,rook,queen,king
0,WHITE,LOSS,3,16,16,800,8,2,2,2,1,1
1,BLACK,LOSS,11,10,15,800,7,2,2,2,1,1
2,WHITE,LOSS,26,14,6,800,3,1,0,1,0,1
3,BLACK,LOSS,5,15,16,800,8,2,2,2,1,1
4,WHITE,LOSS,22,16,8,800,5,0,1,1,0,1
5,BLACK,LOSS,18,9,15,800,7,2,2,2,1,1
6,WHITE,LOSS,3,16,16,800,8,2,2,2,1,1
7,BLACK,LOSS,24,7,15,800,7,2,2,2,1,1
8,WHITE,LOSS,16,13,14,800,8,2,2,1,0,1
9,BLACK,LOSS,11,14,16,800,8,2,2,2,1,1
10,WHITE,LOSS,14,15,10,800,6,0,1,2,0,1
11,BLACK,LOSS,16,9,15,800,7,2,2,2,1,1
12,WHITE,LOSS,21,16,10,800,6,1,1,1,0,1
13,BLACK,LOSS,19,8,15,800,7,2,2,2,1,1
14,WHITE,LOSS,29,14,10,800,6,0,1,2,0,1
15,BLACK,LOSS,11,14,16,800,8,2,2,2,1,1
16,WHITE,LOSS,17,14,10,800,6,0,1,2,0,1
17,BLACK,LOSS,29,9,16,800,8,2,2,2,1,1
18,WHITE,LOSS,21,15,10,800,6,1,0,1,1,1
19,BLACK,LOSS,20,9,16,800,8,2,2,2,1,1
20,WHITE,LOSS,22,15,8,800,4,1,0,1,1,1
21,BLACK,LOSS,30,5,13,800,6,2,1,2,1,1
22,WHITE,LOSS,18,15,11,800,6,2,1,1,0,1
23,BLACK,LOSS,14,11,15,800,7,2,2,2,1,1
24,WHITE,LOSS,22,13,9,800,6,1,1,0,0,1
25,BLACK,LOSS,13,13,16,800,8,2,2,2,1,1
26,WHITE,LOSS,14,15,14,800,6,2,2,2,1,1
27,BLACK,LOSS,17,10,16,800,8,2,2,2,1,1
28,WHITE,LOSS,21,15,9,800,6,1,1,0,0,1
29,BLACK,LOSS,25,8,15,800,7,2,2,2,1,1
30,WHITE,LOSS,23,15,9,800,5,0,1,2,0,1
31,BLACK,LOSS,12,13,16,800,8,2,2,2,1,1
32,WHITE,LOSS,19,15,8,800,5,1,1,0,0,1
33,BLACK,LOSS,18,10,14,800,6,2,2,2,1,1
34,WHITE,LOSS,14,16,14,800,7,2,1,2,1,1
35,BLACK,LOSS,4,15,16,800,8,2,2,2,1,1
36,WHITE,LOSS,20,15,9,800,5,1,1,1,0,1
37,BLACK,LOSS,19,9,15,800,8,2,1,2,1,1
38,WHITE,LOSS,14,13,11,800,7,1,1,1,0,1
39,BLACK,LOSS,33,7,14,800,6,2,2,2,1,1
40,WHITE,LOSS,11,16,14,800,7,2,1,2,1,1
41,BLACK,LOSS,25,9,14,800,6,1,2,2,2,1
42,WHITE,LOSS,28,12,6,800,3,0,1,1,0,1
43,BLACK,LOSS,27,9,14,800,7,1,2,2,1,1
44,WHITE,LOSS,15,15,12,800,6,1,2,2,0,1
45,BLACK,LOSS,16,11,16,800,8,2,2,2,1,1
46,WHITE,LOSS,14,16,13,800,6,2,2,1,1,1
47,BLACK,LOSS,25,9,14,800,7,2,2,2,0,1
48,WHITE,LOSS,14,14,12,800,6,2,1,2,0,1
49,BLACK,LOSS,24,10,15,800,8,1,2,2,1,1
50,WHITE,LOSS,21,15,12,800,6,1,2,2,0,1
51,BLACK,LOSS,16,12,15,800,8,1,2,2,1,1
52,WHITE,LOSS,16,16,11,800,5,1,2,2,0,1
53,BLACK,LOSS,36,7,15,800,7,2,2,2,1,1
54,WHITE,LOSS,15,15,13,800,6,1,2,2,1,1
55,BLACK,LOSS,17,9,15,800,7,2,1,2,2,1
56,WHITE,LOSS,19,15,9,800,5,1,1,1,0,1
57,BLACK,LOSS,17,10,15,800,7,2,2,2,1,1
58,WHITE,LOSS,18,16,10,800,5,0,2,2,0,1
59,BLACK,LOSS,13,10,15,800,7,2,1,3,1,1
60,WHITE,LOSS,15,15,10,800,4,1,2,1,1,1
61,BLACK,LOSS,23,6,14,800,6,2,2,2,1,1
62,WHITE,LOSS,27,13,5,800,4,0,0,0,0,1
63,BLACK,LOSS,16,10,15,800,8,2,2,1,1,1
64,WHITE,LOSS,13,15,12,800,4,2,2,2,1,1
65,BLACK,LOSS,23,8,13,800,6,2,1,2,1,1
66,WHITE,LOSS,17,15,13,800,7,0,2,2,1,1
67,BLACK,LOSS,21,10,13,800,7,1,1,2,1,1
68,WHITE,LOSS,22,15,13,800,7,1,2,1,1,1
69,BLACK,LOSS,21,11,15,800,7,2,2,2,1,1
70,WHITE,LOSS,14,16,11,800,6,1,1,2,0,1
71,BLACK,LOSS,8,13,15,800,7,2,2,2,1,1
72,WHITE,LOSS,16,15,7,800,4,0,0,2,0,1
73,BLACK,LOSS,13,11,14,800,6,2,2,2,1,1
74,WHITE,LOSS,17,16,8,800,5,0,1,1,0,1
75,BLACK,LOSS,17,11,15,800,7,2,2,2,1,1
76,WHITE,LOSS,26,16,7,800,5,0,1,0,0,1
77,BLACK,LOSS,8,13,16,800,8,2,2,2,1,1
78,WHITE,LOSS,14,13,10,800,5,2,1,1,0,1
79,BLACK,LOSS,19,10,15,800,7,2,2,2,1,1
80,WHITE,LOSS,22,14,9,800,5,0,1,2,0,1
81,BLACK,LOSS,15,11,15,800,7,2,2,2,1,1
82,WHITE,LOSS,31,16,7,800,3,1,0,2,0,1
83,BLACK,LOSS,5,15,16,800,8,2,2,2,1,1
84,WHITE,LOSS,25,15,9,800,4,1,1,2,0,1
85,BLACK,LOSS,20,11,14,800,6,2,2,2,1,1
86,WHITE,LOSS,31,13,8,800,4,1,1,1,0,1
87,BLACK,LOSS,20,10,14,800,7,2,1,2,1,1
88,WHITE,LOSS,19,14,7,800,3,1,1,1,0,1
89,BLACK,LOSS,22,9,15,800,8,1,2,2,1,1
90,WHITE,LOSS,14,15,11,800,6,1,1,2,0,1
91,BLACK,LOSS,18,7,15,800,7,2,2,2,1,1
92,WHITE,LOSS,18,16,11,800,5,1,1,2,1,1
93,BLACK,LOSS,16,11,14,800,7,1,2,2,1,1
94,WHITE,LOSS,23,15,9,800,5,1,1,1,0,1
95,BLACK,LOSS,19,9,15,800,7,2,2,2,1,1
96,WHITE,LOSS,11,15,13,800,6,2,2,2,0,1
97,BLACK,LOSS,22,5,15,800,8,1,2,2,1,1
98,WHITE,LOSS,18,16,8,800,4,1,0,1,1,1
99,BLACK,LOSS,23,5,14,800,5,2,2,3,1,1
100,WHITE,LOSS,20,15,11,800,5,1,2,2,0,1
101,BLACK,LOSS,18,11,14,800,6,2,2,2,1,1
102,WHITE,LOSS,22,15,11,800,5,1,2,2,0,1
103,BLACK,LOSS,24,6,11,800,5,1,1,2,1,1
104,WHITE,LOSS,17,16,13,800,7,2,2,1,0,1
105,BLACK,LOSS,13,12,16,800,8,2,2,2,1,1
106,WHITE,LOSS,14,16,13,800,7,2,1,2,0,1
107,BLACK,LOSS,11,13,15,800,7,2,2,2,1,1
108,WHITE,LOSS,31,12,4,800,2,0,1,0,0,1
109,BLACK,LOSS,19,11,12,800,6,1,1,2,1,1
110,WHITE,LOSS,15,16,8,800,4,1,1,1,0,1
111,BLACK,LOSS,21,8,14,800,6,2,1,3,1,1
112,WHITE,LOSS,20,15,10,800,5,1,2,1,0,1
113,BLACK,LOSS,13,12,15,800,7,2,2,2,1,1
114,WHITE,LOSS,14,16,11,800,6,1,2,1,0,1
115,BLACK,LOSS,21,10,15,800,7,2,2,2,1,1
116,WHITE,LOSS,19,16,8,800,4,1,1,1,0,1
117,BLACK,LOSS,30,7,14,800,8,1,1,2,1,1
118,WHITE,LOSS,26,15,9,800,4,1,1,2,0,1
119,BLACK,LOSS,15,11,15,800,7,2,2,2,1,1
120,WHITE,LOSS,13,15,11,800,6,1,1,2,0,1
121,BLACK,LOSS,18,10,15,800,7,2,2,2,1,1
122,WHITE,LOSS,9,16,14,800,7,1,2,2,1,1
123,BLACK,LOSS,21,10,13,800,5,2,2,2,1,1
124,WHITE,LOSS,11,14,14,800,6,2,2,2,1,1
125,BLACK,LOSS,15,12,15,800,7,2,2,2,1,1
126,WHITE,LOSS,20,14,10,800,4,1,2,2,0,1
127,BLACK,LOSS,16,12,15,800,7,2,1,3,1,1
128,WHITE,LOSS,10,16,15,800,8,2,2,2,0,1
129,BLACK,LOSS,16,10,15,800,7,2,2,2,1,1
130,WHITE,LOSS,13,15,11,800,6,1,1,1,1,1
131,BLACK,LOSS,11,14,16,800,8,2,2,2,1,1
132,WHITE,LOSS,29,10,6,800,4,0,0,1,0,1
133,BLACK,LOSS,12,10,15,800,7,2,2,2,1,1
134,WHITE,LOSS,13,15,11,800,5,1,2,2,0,1
135,BLACK,LOSS,12,12,15,800,7,2,2,2,1,1
136,WHITE,LOSS,14,16,8,800,4,1,1,1,0,1
137,BLACK,LOSS,29,8,15,800,8,1,2,2,1,1
138,WHITE,LOSS,16,16,12,800,6,1,2,2,0,1
139,BLACK,LOSS,14,10,16,800,7,2,2,2,2,1
140,WHITE,LOSS,10,16,13,800,7,2,1,2,0,1
141,BLACK,LOSS,30,8,14,800,8,1,2,1,1,1
142,WHITE,LOSS,24,13,10,800,6,1,1,1,0,1
143,BLACK,LOSS,15,10,15,800,8,2,1,2,1,1
144,WHITE,LOSS,13,14,11,800,6,1,1,2,0,1
145,BLACK,LOSS,15,13,16,800,8,2,2,2,1,1
146,WHITE,LOSS,7,16,12,800,5,2,2,1,1,1
147,BLACK,LOSS,27,6,14,800,7,2,1,2,1,1
148,WHITE,LOSS,13,15,12,800,5,2,2,2,0,1
149,BLACK,LOSS,19,10,15,800,7,2,2,2,1,1
150,WHITE,LOSS,22,13,8,800,4,1,0,2,0,1
151,BLACK,LOSS,18,12,14,800,7,1,2,2,1,1
152,WHITE,LOSS,21,13,11,800,7,1,0,2,0,1
153,BLACK,LOSS,14,11,15,800,7,2,2,2,1,1
154,WHITE,LOSS,15,13,11,800,7,0,1,2,0,1
155,BLACK,LOSS,15,12,15,800,7,2,2,2,1,1
156,WHITE,LOSS,14,15,10,800,4,2,1,2,0,1
157,BLACK,LOSS,21,10,14,800,6,2,2,2,1,1
158,WHITE,LOSS,21,12,10,800,4,2,1,2,0,1
159,BLACK,LOSS,19,9,15,800,8,2,2,2,0,1
160,WHITE,LOSS,31,15,7,800,5,0,0,1,0,1
161,BLACK,LOSS,14,9,15,800,7,2,2,2,1,1
162,WHITE,LOSS,27,15,7,800,3,0,1,2,0,1
163,BLACK,LOSS,17,13,15,800,7,2,2,2,1,1
164,WHITE,LOSS,14,16,10,800,4,1,1,2,1,1
165,BLACK,LOSS,20,12,16,800,8,2,2,2,1,1
166,WHITE,LOSS,15,15,12,800,7,1,1,2,0,1
167,BLACK,LOSS,10,12,16,800,8,2,2,2,1,1
168,WHITE,LOSS,10,15,13,800,7,2,1,2,0,1
169,BLACK,LOSS,14,12,15,800,7,2,2,2,1,1
170,WHITE,LOSS,16,16,10,800,6,1,1,1,0,1
171,BLACK,LOSS,13,9,16,800,7,2,2,2,2,1
172,WHITE,LOSS,24,14,8,800,6,0,0,1,0,1
173,BLACK,LOSS,11,14,14,800,6,2,2,2,1,1
174,WHITE,LOSS,18,15,11,800,6,1,1,2,0,1
175,BLACK,LOSS,20,9,15,800,7,2,2,2,1,1
176,WHITE,LOSS,11,15,13,800,7,2,1,2,0,1
177,BLACK,LOSS,18,9,15,800,8,1,2,2,1,1
178,WHITE,LOSS,19,15,11,800,6,1,1,2,0,1
179,BLACK,LOSS,12,11,16,800,8,2,2,2,1,1
180,WHITE,LOSS,14,13,10,800,6,1,0,2,0,1
181,BLACK,LOSS,21,7,14,800,6,2,2,2,1,1
182,WHITE,LOSS,6,16,15,800,7,2,2,2,1,1
183,BLACK,LOSS,23,10,14,800,7,1,2,2,1,1
184,WHITE,LOSS,7,15,12,800,6,2,1,2,0,1
185,BLACK,LOSS,16,10,15,800,7,2,2,2,1,1
186,WHITE,LOSS,14,15,10,800,5,1,1,2,0,1
187,BLACK,LOSS,18,9,15,800,7,1,2,2,2,1
188,WHITE,LOSS,23,14,7,800,5,0,0,1,0,1
189,BLACK,LOSS,16,12,15,800,8,2,1,2,1,1
190,WHITE,LOSS,14,16,11,800,6,2,0,2,0,1
191,BLACK,LOSS,22,11,16,800,8,2,2,2,1,1
192,WHITE,LOSS,14,16,13,800,6,1,2,2,1,1
193,BLACK,LOSS,29,9,12,800,5,2,0,3,1,1
194,WHITE,LOSS,15,16,12,800,7,1,1,2,0,1
195,BLACK,LOSS,13,8,16,800,7,2,2,2,2,1
196,WHITE,LOSS,12,14,11,800,5,2,1,2,0,1
197,BLACK,LOSS,14,11,15,800,8,2,1,2,1,1
198,WHITE,LOSS,14,15,11,800,6,1,1,1,1,1
199,BLACK,LOSS,13,12,14,800,6,2,2,2,1,1
200,WHITE,LOSS,22,14,8,800,5,1,1,0,0,1
201,BLACK,LOSS,16,10,15,800,7,2,2,2,1,1
202,WHITE,LOSS,12,15,13,800,7,1,2,2,0,1
203,BLACK,LOSS,21,9,16,800,7,2,2,2,2,1
204,WHITE,LOSS,19,15,10,800,5,1,1,2,0,1
205,BLACK,LOSS,13,13,15,800,7,2,2,2,1,1
206,WHITE,LOSS,15,13,10,800,6,1,1,1,0,1
207,BLACK,LOSS,23,10,12,800,5,1,2,2,1,1
208,WHITE,LOSS,11,16,11,800,5,1,1,2,1,1
209,BLACK,LOSS,16,10,14,800,6,2,2,2,1,1
210,WHITE,LOSS,17,14,10,800,6,1,1,1,0,1
211,BLACK,LOSS,22,9,16,800,8,2,2,2,1,1
212,WHITE,LOSS,17,15,11,800,6,1,1,2,0,1
213,BLACK,LOSS,12,9,15,800,7,2,2,2,1,1
214,WHITE,LOSS,13,16,10,800,7,1,0,1,0,1
215,BLACK,LOSS,18,9,15,800,7,2,2,2,1,1
216,WHITE,LOSS,17,15,10,800,4,2,1,2,0,1
217,BLACK,LOSS,18,9,15,800,7,2,2,2,1,1
218,WHITE,LOSS,13,16,11,800,5,2,1,2,0,1
219,BLACK,LOSS,13,11,16,800,8,2,2,2,1,1
220,WHITE,LOSS,20,15,7,800,3,0,1,2,0,1
221,BLACK,LOSS,18,8,15,800,8,2,1,2,1,1
222,WHITE,LOSS,19,15,9,800,5,0,1,2,0,1
223,BLACK,LOSS,27,11,14,800,7,2,2,2,0,1
224,WHITE,LOSS,29,12,6,800,4,0,0,1,0,1
225,BLACK,LOSS,15,9,14,800,7,1,2,2,1,1
226,WHITE,LOSS,15,15,12,800,7,1,1,2,0,1
227,BLACK,LOSS,20,6,14,800,6,2,2,2,1,1
228,WHITE,LOSS,12,16,9,800,3,2,1,2,0,1
229,BLACK,LOSS,21,10,16,800,8,2,2,2,1,1
230,WHITE,LOSS,6,15,14,800,7,1,2,2,1,1
231,BLACK,LOSS,15,11,16,800,8,2,2,2,1,1
232,WHITE,LOSS,22,16,5,800,3,1,0,0,0,1
233,BLACK,LOSS,26,6,10,800,4,2,1,2,0,1
234,WHITE,LOSS,14,16,10,800,5,1,1,2,0,1
235,BLACK,LOSS,22,12,14,800,6,2,2,2,1,1
236,WHITE,LOSS,20,15,9,800,6,1,0,1,0,1
237,BLACK,LOSS,24,9,13,800,7,1,1,2,1,1
238,WHITE,LOSS,15,13,10,800,6,1,0,2,0,1
239,BLACK,LOSS,14,11,14,800,6,2,2,2,1,1
240,WHITE,LOSS,22,15,8,800,5,1,0,1,0,1
241,BLACK,LOSS,19,10,14,800,6,2,2,2,1,1
242,WHITE,LOSS,22,15,11,800,7,1,1,1,0,1
243,BLACK,LOSS,13,12,15,800,7,2,2,2,1,1
244,WHITE,LOSS,23,15,10,800,4,2,1,2,0,1
245,BLACK,LOSS,15,10,15,800,7,2,1,2,2,1
246,WHITE,LOSS,19,15,9,800,4,2,1,1,0,1
247,BLACK,LOSS,22,9,14,800,6,2,2,2,1,1
248,WHITE,LOSS,21,16,11,800,6,2,2,0,0,1
249,BLACK,LOSS,15,13,16,800,8,2,2,2,1,1
250,WHITE,LOSS,21,15,10,800,5,1,1,2,0,1
251,BLACK,LOSS,18,10,15,800,7,2,2,2,1,1
252,WHITE,LOSS,22,13,9,800,6,0,1,1,0,1
253,BLACK,LOSS,25,10,15,800,7,2,2,2,1,1
254,WHITE,LOSS,16,13,10,800,5,1,1,2,0,1
255,BLACK,LOSS,26,9,15,800,7,2,2,2,1,1
256,WHITE,LOSS,13,15,8,800,5,1,0,1,0,1
257,BLACK,LOSS,22,11,15,800,7,2,2,2,1,1
258,WHITE,LOSS,3,16,16,800,8,2,2,2,1,1
259,BLACK,LOSS,11,13,16,800,8,2,2,2,1,1
260,WHITE,LOSS,19,16,11,800,5,1,1,2,1,1
261,BLACK,LOSS,13,14,16,800,8,2,2,2,1,1
262,WHITE,LOSS,19,15,10,800,4,1,2,2,0,1
263,BLACK,LOSS,17,8,15,800,7,2,2,2,1,1
264,WHITE,LOSS,15,15,12,800,6,2,1,2,0,1
265,BLACK,LOSS,25,9,12,800,5,2,1,2,1,1
266,WHITE,LOSS,8,16,13,800,8,1,1,1,1,1
267,BLACK,LOSS,29,9,16,800,8,2,2,2,1,1
268,WHITE,LOSS,21,14,10,800,6,1,1,1,0,1
269,BLACK,LOSS,27,9,14,800,6,2,2,2,1,1
270,WHITE,LOSS,15,14,11,800,5,1,2,2,0,1
271,BLACK,LOSS,18,11,15,800,7,2,2,2,1,1
272,WHITE,LOSS,17,16,12,800,6,2,2,1,0,1
273,BLACK,LOSS,12,13,15,800,7,2,2,2,1,1
274,WHITE,LOSS,7,15,13,800,6,2,2,2,0,1
275,BLACK,LOSS,21,11,16,800,8,2,2,2,1,1
276,WHITE,LOSS,11,16,13,800,6,2,2,2,0,1
277,BLACK,LOSS,15,12,15,800,7,2,2,2,1,1
278,WHITE,LOSS,18,13,9,800,5,1,1,1,0,1
279,BLACK,LOSS,18,10,14,800,6,2,2,2,1,1
280,WHITE,LOSS,21,15,11,800,6,2,1,1,0,1
281,BLACK,LOSS,16,13,14,800,7,1,2,2,1,1
282,WHITE,LOSS,20,15,11,800,5,2,1,2,0,1
283,BLACK,LOSS,19,8,14,800,7,1,2,2,1,1
284,WHITE,LOSS,15,16,10,800,5,1,1,2,0,1
285,BLACK,LOSS,12,11,14,800,7,1,2,2,1,1
286,WHITE,LOSS,13,14,12,800,7,1,1,2,0,1
287,BLACK,LOSS,16,9,15,800,8,1,2,2,1,1
288,WHITE,LOSS,15,16,11,800,5,1,2,2,0,1
289,BLACK,LOSS,18,10,16,800,7,2,2,2,2,1
290,WHITE,LOSS,25,15,10,800,5,1,1,2,0,1
291,BLACK,LOSS,11,13,15,800,7,2,2,2,1,1
292,WHITE,LOSS,14,16,11,800,5,1,2,2,0,1
293,BLACK,LOSS,18,7,14,800,8,1,1,2,1,1
294,WHITE,LOSS,17,16,11,800,6,2,1,1,0,1
295,BLACK,LOSS,24,10,16,800,8,2,2,2,1,1
296,WHITE,LOSS,16,14,8,800,5,1,0,1,0,1
297,BLACK,LOSS,15,13,15,800,7,2,2,2,1,1
298,WHITE,LOSS,17,16,11,800,5,1,2,2,0,1
299,BLACK,LOSS,10,13,14,800,6,2,2,2,1,1
300,WHITE,LOSS,24,15,10,800,6,1,0,2,0,1
301,BLACK,LOSS,34,8,13,800,6,1,2,2,1,1
302,WHITE,LOSS,17,16,10,800,5,1,1,2,0,1
303,BLACK,LOSS,25,7,14,800,7,2,1,2,1,1
304,WHITE,LOSS,14,15,11,800,6,0,2,2,0,1
305,BLACK,LOSS,8,12,16,800,8,2,2,2,1,1
306,WHITE,LOSS,15,14,10,800,6,1,1,1,0,1
307,BLACK,LOSS,22,11,15,800,7,2,2,2,1,1
308,WHITE,LOSS,18,13,9,800,5,1,0,2,0,1
309,BLACK,LOSS,13,11,15,800,7,2,2,2,1,1
310,WHITE,LOSS,18,15,12,800,7,2,0,2,0,1
311,BLACK,LOSS,18,11,16,800,8,2,2,2,1,1
312,WHITE,LOSS,14,16,10,800,4,2,1,2,0,1
313,BLACK,LOSS,11,13,15,800,7,2,2,2,1,1
314,WHITE,LOSS,15,15,10,800,7,0,1,1,0,1
315,BLACK,LOSS,24,9,14,800,6,2,2,2,1,1
316,WHITE,LOSS,15,16,10,800,5,1,1,2,0,1
317,BLACK,LOSS,19,10,15,800,7,2,2,2,1,1
318,WHITE,LOSS,18,15,9,800,5,1,1,1,0,1
319,BLACK,LOSS,17,10,15,800,7,2,2,2,1,1
320,WHITE,LOSS,35,14,5,800,4,0,0,0,0,1
321,BLACK,LOSS,30,8,13,800,5,2,2,2,1,1
322,WHITE,LOSS,13,15,11,800,5,2,1,2,0,1
323,BLACK,LOSS,14,13,15,800,7,2,2,2,1,1
324,WHITE,LOSS,8,16,16,800,8,2,2,2,1,1
325,BLACK,LOSS,21,9,15,800,7,2,2,2,1,1
326,WHITE,LOSS,24,14,10,800,5,2,1,1,0,1
327,BLACK,LOSS,16,13,14,800,6,2,2,2,1,1
328,WHITE,LOSS,14,16,12,800,6,2,2,1,0,1
329,BLACK,LOSS,15,12,15,800,7,2,2,2,1,1
330,WHITE,LOSS,15,14,10,800,7,1,0,1,0,1
331,BLACK,LOSS,14,12,15,800,7,2,2,2,1,1
332,WHITE,LOSS,19,14,11,800,6,1,1,2,0,1
333,BLACK,LOSS,16,10,14,800,7,1,2,2,1,1
334,WHITE,LOSS,20,15,11,800,4,2,2,2,0,1
335,BLACK,LOSS,21,10,14,800,7,1,2,2,1,1
336,WHITE,LOSS,16,15,9,800,5,2,0,1,0,1
337,BLACK,LOSS,14,13,15,800,7,2,2,2,1,1
338,WHITE,LOSS,9,16,12,800,6,1,2,1,1,1
339,BLACK,LOSS,20,10,16,800,7,2,2,2,2,1
340,WHITE,LOSS,10,16,11,800,5,1,2,2,0,1
341,BLACK,LOSS,21,11,15,800,7,2,2,2,1,1
342,WHITE,LOSS,20,15,9,800,6,1,0,1,0,1
343,BLACK,LOSS,14,12,14,800,6,2,2,2,1,1
344,WHITE,LOSS,26,15,6,800,5,0,0,0,0,1
345,BLACK,LOSS,9,15,15,800,7,2,2,2,1,1
346,WHITE,LOSS,16,15,10,800,6,1,0,2,0,1
347,BLACK,LOSS,14,12,16,800,8,2,2,2,1,1
348,WHITE,LOSS,11,15,13,800,6,2,2,2,0,1
349,BLACK,LOSS,21,13,16,800,8,2,2,2,1,1
350,WHITE,LOSS,23,15,8,800,4,1,1,1,0,1
351,BLACK,LOSS,7,13,15,800,7,2,2,2,1,1
352,WHITE,LOSS,16,14,12,800,5,1,2,2,1,1
353,BLACK,LOSS,14,9,15,800,7,2,2,2,1,1
354,WHITE,LOSS,22,14,6,800,3,1,0,1,0,1
355,BLACK,LOSS,15,13,14,800,6,2,2,2,1,1
356,WHITE,LOSS,17,15,9,800,5,1,1,1,0,1
357,BLACK,LOSS,23,10,15,800,7,2,2,2,1,1
358,WHITE,LOSS,10,16,13,800,7,2,1,2,0,1
359,BLACK,LOSS,23,9,14,800,6,2,2,2,1,1
360,WHITE,LOSS,17,15,9,800,4,1,1,2,0,1
361,BLACK,LOSS,20,8,14,800,7,2,1,2,1,1
362,WHITE,LOSS,29,13,7,800,4,1,0,1,0,1
363,BLACK,LOSS,16,10,15,800,7,2,2,2,1,1
364,WHITE,LOSS,17,15,10,800,6,1,0,2,0,1
365,BLACK,LOSS,19,10,16,800,8,2,2,2,1,1
366,WHITE,LOSS,11,16,12,800,6,1,2,2,0,1
367,BLACK,LOSS,19,12,14,800,6,2,2,2,1,1
368,WHITE,LOSS,13,16,11,800,6,1,1,2,0,1
369,BLACK,LOSS,14,10,13,800,5,2,2,2,1,1
370,WHITE,LOSS,14,15,11,800,6,1,1,2,0,1
371,BLACK,LOSS,17,12,16,800,8,2,2,2,1,1
372,WHITE,LOSS,9,15,9,800,6,1,0,1,0,1
373,BLACK,LOSS,20,9,16,800,8,2,2,2,1,1
374,WHITE,LOSS,22,13,9,800,4,0,2,2,0,1
375,BLACK,LOSS,14,12,15,800,7,2,2,2,1,1
376,WHITE,LOSS,16,15,11,800,7,1,0,2,0,1
377,BLACK,LOSS,16,11,16,800,8,2,2,2,1,1
378,WHITE,LOSS,28,16,13,800,6,2,2,2,0,1
379,BLACK,LOSS,18,9,15,800,6,2,2,2,2,1
380,WHITE,LOSS,11,16,12,800,7,1,1,2,0,1
381,BLACK,LOSS,23,8,13,800,7,1,1,2,1,1
382,WHITE,LOSS,12,15,10,800,6,1,1,1,0,1
383,BLACK,LOSS,14,12,16,800,8,2,2,2,1,1
384,WHITE,LOSS,16,16,10,800,6,1,1,1,0,1
385,BLACK,LOSS,16,10,15,800,7,2,2,2,1,1
386,WHITE,LOSS,17,15,11,800,6,1,1,2,0,1
387,BLACK,LOSS,9,13,15,800,7,2,2,2,1,1
388,WHITE,LOSS,9,15,12,800,6,2,1,2,0,1
389,BLACK,LOSS,29,14,15,800,7,2,2,2,1,1
390,WHITE,LOSS,4,16,15,800,7,2,2,2,1,1
391,BLACK,LOSS,14,10,14,800,6,2,2,2,1,1
392,WHITE,LOSS,24,15,11,800,7,1,1,0,1,1
393,BLACK,LOSS,18,11,15,800,7,2,2,2,1,1
394,WHITE,LOSS,14,16,11,800,5,2,1,2,0,1
395,BLACK,LOSS,16,13,16,800,8,2,2,2,1,1
396,WHITE,LOSS,22,15,10,800,6,0,1,2,0,1
397,BLACK,LOSS,22,9,12,800,5,1,2,2,1,1
398,WHITE,LOSS,22,16,8,800,4,1,0,1,1,1
399,BLACK,LOSS,18,8,14,800,6,2,2,2,1,1
400,WHITE,LOSS,11,15,10,800,5,1,1,2,0,1
401,BLACK,LOSS,15,10,16,800,7,2,2,2,2,1
402,WHITE,LOSS,21,14,10,800,6,0,1,2,0,1
403,BLACK,LOSS,16,12,14,800,6,2,2,2,1,1
404,WHITE,LOSS,13,16,9,800,5,1,1,1,0,1
405,BLACK,LOSS,17,9,16,800,7,2,2,2,2,1
406,WHITE,LOSS,29,15,9,800,5,1,1,1,0,1
407,BLACK,LOSS,14,11,15,800,6,2,2,3,1,1
408,WHITE,LOSS,10,16,13,800,6,1,2,2,1,1
409,BLACK,LOSS,14,11,15,800,7,2,2,2,1,1
410,WHITE,LOSS,12,15,10,800,5,1,1,2,0,1
411,BLACK,LOSS,16,11,15,800,7,1,2,2,2,1
412,WHITE,LOSS,27,13,7,800,3,0,1,2,0,1
413,BLACK,LOSS,10,11,16,800,7,2,2,2,2,1
414,WHITE,LOSS,19,15,7,800,3,1,1,1,0,1
415,BLACK,LOSS,21,9,15,800,7,2,1,2,2,1
416,WHITE,LOSS,21,14,7,800,4,0,0,2,0,1
417,BLACK,LOSS,16,10,15,800,7,2,2,2,1,1
418,WHITE,LOSS,14,16,12,800,5,2,2,2,0,1
419,BLACK,LOSS,23,12,12,800,5,2,1,2,1,1
420,WHITE,LOSS,9,16,13,800,7,2,1,2,0,1
421,BLACK,LOSS,13,12,16,800,8,2,2,2,1,1
422,WHITE,LOSS,15,16,11,800,6,1,1,2,0,1
423,BLACK,LOSS,20,11,15,800,7,2,2,2,1,1
424,WHITE,LOSS,12,16,12,800,5,2,2,2,0,1
425,BLACK,LOSS,14,10,15,800,7,2,2,2,1,1
426,WHITE,LOSS,17,15,8,800,5,0,1,1,0,1
427,BLACK,LOSS,12,13,15,800,7,2,2,2,1,1
428,WHITE,LOSS,10,15,12,800,6,1,2,2,0,1
429,BLACK,LOSS,13,12,15,800,7,2,2,2,1,1
430,WHITE,LOSS,10,16,14,800,7,2,2,2,0,1
431,BLACK,LOSS,23,9,15,800,7,2,2,2,1,1
432,WHITE,LOSS,16,15,7,800,5,0,0,1,0,1
433,BLACK,LOSS,12,10,15,800,8,2,1,2,1,1
434,WHITE,LOSS,17,14,11,800,6,1,1,2,0,1
